9
0 1 206 187 163 180 21 1149 336 6 484 7 148 83 23
0 17 1311 90 702 53 370 76 6 112 1541 7 206 40 23
0 168 152 542 208 446 6 1080 344 7 21 209 244 387 23
16 17 512 1083 878 1243 21 605 109 6 147 7 2275 571 15
16 66 83 1311 255 325 83 376 145 6 70 7 208 25 23
0 10 666 206 6 117 7 13 429 201 6 233 706 7 15
16 17 199 478 53 549 12 83 6 260 7 4 6 561 130
0 10 25 1331 1783 276 6 667 7 605 25 6 130 7 23
16 17 243 261 61 197 4 6 70 7 277 338 6 98 41
0 674 1463 597 6 352 7 63 389 4 387 6 70 7 23
47 48 398 198 821 51 344 52 1299 51 815 52 648 51 2406
24 66 471 1078 19 153 21 954 6 672 7 4 394 336 15
0 17 267 896 1043 717 6 1421 7 102 6 449 7 1334 15
16 17 309 6 74 7 153 53 31 6 561 7 338 6 344
16 17 206 878 1243 21 237 25 6 328 7 43 1067 6 324
0 10 1406 910 358 6 130 7 848 12 6 320 7 83 23
16 10 2103 1229 206 197 109 6 328 7 216 6 70 7 15
0 10 431 255 501 216 4 6 70 7 96 6 74 7 9
0 10 240 446 126 183 1030 560 6 386 1624 879 4 253 23
1820 1423 140 535 666 398 6 708 7 148 25 6 1326 7 23
0 1 265 312 126 1061 30 950 6 372 7 25 83 295 15
24 1 548 199 451 986 741 321 6 207 403 43 6 372 344
0 10 245 560 435 21 848 429 6 400 1427 7 410 349 23
16 17 278 60 417 193 25 1580 405 134 6 70 7 376 15
0 17 18 485 537 359 241 6 171 7 83 1381 6 744 974
0 66 145 666 1682 1570 6 712 1494 20 21 512 6 1196 1814
16 17 501 40 313 405 83 275 60 6 70 7 96 60 23
0 17 1058 206 198 83 140 736 25 702 6 130 7 96 23
0 17 821 2103 891 25 329 1121 838 6 1002 7 63 6 344
16 17 512 403 6 130 7 84 349 6 108 7 83 6 413
24 10 938 6 74 7 101 627 230 6 233 745 344 7 9
16 6 1404 7 793 394 56 276 1134 6 70 7 861 198 23
0 17 431 901 535 6 70 7 96 314 6 74 706 7 9
0 10 197 887 25 338 709 609 275 25 216 6 661 7 23
24 17 564 40 109 6 130 7 1348 25 6 667 7 969 23
16 17 417 6 74 7 1982 102 201 154 6 667 7 168 15
16 10 657 2103 1851 6 70 7 96 249 6 74 7 359 23
0 17 398 25 83 6 70 7 408 6 130 7 649 6 41
16 10 879 102 205 806 102 6 304 7 4 3 60 1271 23
0 10 60 278 387 1311 6 70 7 270 6 74 7 542 23
0 66 165 253 677 135 674 43 783 60 6 147 70 7 23
16 10 89 702 21 378 6 160 7 21 6 344 851 7 15
16 1 166 710 287 83 6 130 7 200 336 40 399 6 74
0 10 765 390 429 6 667 7 560 210 6 32 344 7 23
24 17 1850 6 97 1196 7 25 78 512 244 61 6 744 442
0 1 60 796 164 216 804 4 6 1488 7 63 6 112 174
24 17 821 559 784 542 409 6 41 7 949 152 6 812 7
24 17 387 6 1685 7 83 269 126 69 269 6 1196 7 23
24 10 466 133 78 6 70 7 332 4 6 74 7 276 23
0 66 1349 1783 56 188 6 70 7 405 60 6 41 7 23
0 1 164 1311 736 21 83 630 4 6 70 7 846 6 41
24 66 5 165 40 6 74 7 349 51 744 52 1440 443 9
47 1033 1140 219 462 649 466 646 461 51 577 52 56 1677 65
24 66 1058 403 83 13 1091 191 6 70 7 29 6 304 344
24 10 119 238 156 6 79 7 323 6 939 7 4 453 23
16 66 602 262 196 43 676 25 501 6 70 7 914 6 74
0 1 809 878 549 6 130 7 53 612 6 130 7 314 23
0 1 986 249 435 6 1500 7 1480 703 6 487 74 7 9
24 1 347 115 410 6 70 7 156 6 74 508 777 7 15
24 10 325 313 1834 109 21 349 207 6 322 7 2110 60 23
0 1 309 560 83 316 560 6 1127 1270 344 7 579 338 15
0 17 6 98 7 401 357 358 6 632 7 555 6 812 74
16 1 25 473 191 78 1749 6 127 70 7 190 278 394 9
16 10 407 253 429 152 83 6 108 7 358 594 6 723 7
24 66 25 6 98 7 230 102 152 560 6 517 7 25 23
0 17 417 78 6 130 7 446 154 6 70 7 82 109 23
47 460 685 463 21 359 206 646 51 324 52 338 224 653 65
24 66 483 6 246 223 130 7 1132 253 109 96 207 6 74
24 66 1016 1043 1130 860 1435 43 207 198 25 60 6 160 326
16 66 135 1314 501 216 662 60 6 890 7 4 643 113 15
24 1 5 336 1783 45 6 70 7 21 82 6 41 7 23
16 10 156 542 986 1155 21 6 37 7 1491 6 1196 7 9
0 10 1348 102 180 119 89 6 247 824 7 146 262 276 15
0 1 198 6 74 7 12 28 6 939 7 720 6 577 1927
24 66 691 889 458 1116 3 6 890 70 7 405 997 56 15
24 10 1103 240 1783 255 315 405 8 197 187 1312 6 991 7
0 1 910 349 336 321 83 6 75 7 359 1078 6 434 130
0 17 6 1642 7 180 245 692 6 108 7 270 165 6 74
0 10 139 6 97 723 41 445 7 43 6 344 7 43 23
24 10 191 113 1783 612 183 1222 59 2114 109 6 147 7 9
0 865 677 255 205 1400 447 6 322 7 85 6 1716 7 9
16 17 338 453 1783 1617 405 196 6 70 7 96 6 112 130
16 17 1311 1637 4 338 6 667 70 7 216 109 6 723 7
16 17 417 313 1230 109 216 109 709 403 78 190 216 25 23
24 66 961 1630 370 695 703 6 413 7 405 4 6 37 247
0 66 158 1078 20 200 29 542 6 98 7 30 6 32 7
0 1 1056 168 6 246 434 7 25 78 5 43 109 6 74
24 17 6 1287 129 1693 7 43 109 63 6 130 7 83 23
0 66 101 290 21 432 6 185 7 315 57 336 736 4 15
16 1 336 690 612 1332 602 118 496 542 594 560 6 723 7
0 6 2262 7 1274 6 1283 7 503 191 6 484 7 405 23
0 66 165 113 612 6 70 7 154 642 943 6 41 7 9
0 17 593 910 116 183 261 603 261 1348 21 6 1829 52 23
24 17 541 6 74 7 152 269 6 32 7 910 703 6 344
24 1246 431 6 74 7 154 6 130 7 270 6 130 7 23
24 66 691 153 34 30 6 647 7 60 6 171 7 1066 23
0 865 943 971 269 21 555 6 108 7 91 6 1028 7 15
24 17 1311 907 283 164 61 605 6 42 7 63 6 812 130
16 66 26 878 194 102 180 126 314 347 6 434 7 12 23
16 965 153 168 244 1078 702 6 681 74 130 7 60 198 23
16 10 163 1253 535 6 130 7 314 6 70 7 230 82 23
0 10 590 478 916 85 1078 309 6 444 7 485 83 262 23
0 10 451 165 453 6 130 7 329 6 604 7 21 6 74
16 17 187 336 1311 157 6 1524 7 241 6 379 7 210 23
0 1 878 1834 6 130 7 938 359 6 70 7 750 6 41
16 1 2103 535 261 243 821 277 629 376 109 6 632 7 9
0 66 178 541 287 6 939 7 84 338 6 70 7 230 23
16 1 583 318 6 1283 7 358 152 6 438 7 83 579 23
0 10 209 560 6 984 7 703 537 6 647 41 392 7 23
16 17 390 124 333 6 344 7 266 25 6 70 7 749 23
16 17 253 188 315 431 6 70 7 154 6 74 7 349 9
24 10 961 109 25 614 4 145 6 70 7 405 25 6 344
16 1 961 6 74 7 332 560 6 1080 130 1446 7 891 9
0 66 60 666 680 83 943 6 70 7 156 710 6 812 130
16 1 809 535 6 98 7 408 6 130 7 560 6 320 1196
16 66 765 429 6 890 7 82 101 6 247 353 74 1913 15
47 460 178 646 797 244 361 51 441 52 993 569 1550 51 2065
16 24 6 343 379 74 353 7 503 5 216 6 715 7 23
24 17 336 410 690 1624 1063 1251 1750 85 6 70 7 119 15
24 17 206 403 313 614 405 6 130 7 1219 278 6 136 130
0 168 316 30 555 6 320 7 4 163 6 984 7 1294 23
16 17 417 180 273 4 63 25 608 60 6 79 7 216 15
24 1 1331 431 535 6 70 7 154 6 130 7 349 249 23
0 66 113 6 74 7 2570 458 253 594 560 6 185 7 9
24 10 209 3 178 560 123 6 1046 7 403 209 25 6 74
16 6 341 7 2193 6 632 7 1422 6 604 7 43 6 320
24 17 90 143 250 21 14 6 985 7 653 60 6 577 7
0 1 6 74 7 703 144 537 6 1196 7 102 6 991 344
0 10 116 594 201 695 910 530 6 853 272 7 309 6 74
0 17 163 501 196 244 878 21 275 40 6 70 7 405 9
24 1 109 255 690 535 6 130 7 126 6 984 7 257 23
0 2010 523 447 277 6 41 340 7 818 25 115 4 6 130
0 17 6 130 7 1030 144 537 85 475 1056 84 6 434 7
24 17 187 941 109 313 678 6 74 7 329 261 278 6 526
0 17 33 168 614 704 6 444 7 309 6 344 7 2120 9
16 17 312 34 910 390 6 444 7 1132 4 196 6 112 7
24 66 821 431 1384 43 312 6 344 7 25 45 6 37 675
0 1 1584 765 113 1179 25 338 172 6 667 7 210 84 23
24 10 501 466 163 878 216 4 207 78 6 859 7 21 23
24 66 27 446 347 21 429 83 6 75 7 201 6 171 801
16 66 670 140 1060 336 610 872 191 6 130 7 53 6 74
47 460 464 53 40 645 51 829 52 315 738 2176 460 51 2065
47 512 295 3 51 1196 52 50 51 991 52 60 51 344 52
0 764 446 172 83 6 117 7 750 6 32 7 91 102 15
16 17 78 294 91 2333 276 6 819 7 2156 2133 4 501 23
0 66 768 321 21 410 25 478 6 334 7 4 501 336 15
0 10 6 528 448 1958 7 96 338 336 6 74 859 7 9
0 1 198 1783 45 6 42 7 349 205 135 25 278 6 444
47 261 164 403 60 83 44 109 6 74 7 4 6 112 7
16 66 431 579 25 283 630 6 130 74 7 237 6 279 7
16 10 283 6 1506 7 216 4 451 198 6 326 7 4 23
0 66 1783 1311 614 1231 63 60 206 1232 216 91 597 325 23
16 66 1953 139 128 172 30 6 70 7 119 6 424 7 9
16 17 338 3 490 6 70 7 96 312 6 939 7 21 23
16 66 29 316 188 239 268 6 171 41 1057 7 1083 614 23
0 17 261 325 6 1258 7 276 6 70 7 207 4 6 74
16 10 182 490 370 612 102 83 27 6 171 1184 748 7 9
16 10 164 535 6 130 7 943 154 6 70 7 121 6 344
0 10 204 398 2034 6 939 7 736 78 6 604 7 1240 9
16 17 255 265 1003 765 84 270 811 6 517 500 7 244 23
24 66 45 535 685 695 535 325 206 216 51 41 52 221 23
0 10 164 1103 349 614 61 6 70 7 605 6 1196 7 15
0 1 109 133 278 6 130 7 201 157 6 984 7 249 9
0 17 60 295 537 126 154 83 298 6 108 7 83 6 517
24 17 26 763 535 1349 594 83 6 130 7 916 6 441 7
0 17 198 512 6 74 7 359 6 70 7 119 6 647 7
16 66 6 41 7 1071 624 316 6 939 7 21 733 191 23
0 17 6 97 37 1467 7 96 109 6 284 7 63 6 74
0 10 109 309 153 85 84 408 6 829 7 325 6 444 7
24 66 541 28 321 349 319 6 279 7 21 537 398 6 715
24 1 133 2166 627 2404 6 413 7 60 451 6 167 7 23
47 48 362 50 116 1008 51 526 52 262 261 1116 253 198 65
0 10 6 130 7 156 430 21 429 84 6 334 508 7 15
16 17 338 262 410 318 6 939 7 2115 2181 451 78 736 23
24 1 1783 473 56 13 140 605 4 51 324 52 361 221 23
47 862 50 362 30 1183 51 171 52 116 361 203 61 329 65
0 1 583 390 451 11 6 1046 7 168 19 6 41 7 23
47 394 50 646 976 1341 51 939 52 191 51 991 52 221 65
47 261 25 109 4 60 4 51 74 52 666 51 130 52 65
24 66 295 6 74 7 163 535 370 6 70 7 154 6 1439
0 17 594 19 30 178 172 152 6 444 7 542 489 666 9
0 10 205 410 537 270 1060 4 6 32 7 1056 230 6 681
16 1 564 2103 6 74 7 359 165 398 295 25 244 6 74
16 1 1374 1783 21 614 605 501 25 608 164 2230 886 25 9
24 66 172 83 245 102 6 41 7 703 152 6 424 7 23
16 10 194 315 614 123 6 366 7 83 6 112 7 769 9
24 17 155 6 939 7 187 376 60 4 56 4 56 6 108
0 66 90 316 6 74 7 493 102 6 304 74 130 7 23
16 66 986 1005 102 530 542 73 336 21 6 1454 7 102 23
47 465 1182 423 49 646 51 812 74 52 453 116 2043 216 65
24 66 191 262 1605 137 51 344 52 48 51 41 52 906 9
0 1 6 1795 7 45 282 1637 6 484 70 7 1219 629 9
24 1 358 73 560 314 6 1316 7 717 309 6 185 7 23
16 17 6 1506 647 1152 7 405 91 6 130 7 43 109 9
0 1 493 172 274 172 156 6 777 7 25 453 188 501 23
0 10 164 6 2285 7 724 133 25 278 6 870 7 190 9
0 1 325 387 1783 276 6 1326 7 83 6 675 7 338 9
0 66 6 939 7 703 144 180 624 493 6 424 1427 7 15
814 1 6 786 7 101 429 83 493 703 6 487 344 7 9
0 10 6 98 7 321 910 703 6 160 7 21 512 6 413
0 1 206 431 1464 376 145 6 70 7 200 6 320 7 9
16 17 165 387 901 183 405 25 608 60 6 322 7 43 23
24 17 206 417 1230 657 216 931 207 244 6 70 7 276 15
16 17 612 590 390 83 2083 2656 6 859 7 349 629 312 15
24 66 83 249 250 318 21 608 244 6 984 7 210 537 23
16 1 2010 957 594 383 371 6 37 7 216 25 206 6 74
24 10 3 398 878 6 130 7 200 338 6 130 7 249 15
0 1 1783 45 1400 969 6 1127 7 4 325 6 322 7 9
16 1 1060 390 270 968 6 112 326 344 7 852 4 6 74
0 17 666 657 6 1488 7 329 2125 60 6 130 7 276 23
24 1 431 631 6 668 7 405 1219 116 6 79 7 190 9
0 10 194 262 6 1805 7 1161 6 340 7 1176 609 109 23
24 10 947 1078 624 309 537 6 130 7 358 321 6 647 444
0 66 690 535 78 268 126 6 324 7 4 5 2043 63 15
0 66 141 278 2218 25 244 5 6 79 7 662 6 112 7
0 17 1417 336 261 6 974 7 8 943 6 130 7 2120 23
0 1 191 6 74 7 847 1363 512 431 314 6 70 7 23
24 17 4 244 261 398 6 985 7 277 4 109 6 723 7
24 10 338 629 878 389 325 96 194 1036 276 61 6 37 7
0 66 116 336 158 59 6 74 7 1093 6 130 7 96 23
0 10 25 451 165 91 660 6 940 7 216 1689 6 441 74
16 10 45 535 6 74 7 102 6 577 7 649 4 6 577
24 1 796 109 6 974 7 266 6 127 7 276 676 6 41
24 1 1091 6 526 7 410 717 6 526 7 1537 150 938 23
0 17 240 1030 541 458 627 6 344 7 626 6 1127 7 23
0 10 45 255 695 535 1311 2093 736 83 872 216 277 329 9
24 10 3 206 4 6 130 7 25 338 191 6 130 7 9
47 261 60 21 51 41 52 648 51 41 52 50 986 1255 65
16 66 4 78 560 537 91 806 6 434 192 74 7 482 15
0 1 6 2282 7 249 91 288 6 94 7 349 6 723 74
16 1 583 19 530 429 270 31 6 334 7 249 6 812 130
16 1 6 1848 7 204 594 21 126 18 6 829 808 7 15
0 10 533 750 144 359 6 434 7 358 1724 7 83 478 15
0 17 466 145 1230 178 602 1149 25 6 42 7 405 172 23
16 1 295 109 267 299 389 6 531 7 633 109 6 37 675
47 109 466 4 253 278 61 605 43 51 41 52 646 51 324
0 1 564 453 1385 490 6 70 7 154 6 1046 7 21 9
0 17 6 246 561 529 7 720 25 338 187 6 395 7 23
0 17 274 1597 203 405 349 608 6 70 7 63 6 812 344
0 66 29 332 1005 446 6 32 7 210 6 372 7 83 15
0 1 1056 6 74 7 401 1479 82 6 438 7 943 6 74
16 17 209 624 21 602 805 770 4 6 70 7 200 4 23
0 66 1783 255 6 74 7 30 6 647 1045 7 891 206 23
24 17 4 40 196 869 6 352 7 795 338 6 894 7 23
0 10 453 198 182 21 1554 6 117 7 101 312 116 6 444
24 1 431 153 91 85 6 98 7 1078 152 6 1046 7 23
0 10 165 453 6 130 7 115 349 22 6 705 7 403 23
0 10 2103 78 13 349 309 21 6 1046 7 25 295 6 413
0 10 601 537 410 83 768 410 6 812 70 7 21 1458 9
0 17 451 878 483 349 6 632 7 210 6 344 1123 7 15
16 1 109 123 742 6 130 7 200 390 6 279 74 7 9
16 1 6 2524 7 168 435 153 6 526 7 2131 6 441 130
0 66 165 172 702 21 1432 6 479 7 43 191 512 96 23
0 17 6 2130 52 163 197 1121 6 567 7 278 206 60 23
0 1 57 56 6 74 7 583 126 6 74 7 349 6 344
0 17 165 206 2103 615 492 43 608 6 130 7 43 60 15
0 17 451 313 1834 6 70 7 96 109 6 366 7 276 15
0 17 123 594 101 30 6 413 7 168 6 130 7 329 23
0 17 806 230 480 409 478 6 705 7 83 453 25 387 15
16 10 6 74 7 321 152 154 6 1568 7 101 316 6 130
24 1 118 6 212 7 321 208 270 625 6 87 7 338 23
24 10 1071 548 348 102 270 200 12 6 366 242 7 4 15
16 66 656 153 20 270 949 6 1046 41 449 1914 4 466 23
24 10 1103 313 1637 1058 6 455 7 21 6 70 7 1041 23
16 10 165 113 198 145 188 736 273 206 148 4 329 4 23
0 1 204 1381 961 751 927 405 6 893 7 2124 2077 6 344
0 66 90 200 6 212 7 201 258 89 6 786 344 7 23
16 10 538 123 290 410 270 743 6 434 7 768 201 6 74
0 175 512 25 731 63 6 70 7 1219 4 451 6 37 7
0 66 1311 255 1131 83 349 6 130 7 409 102 21 703 23
0 1 865 165 198 197 4 56 676 4 336 6 819 7 15
16 17 6 98 7 624 435 626 201 6 1316 7 387 109 23
0 10 564 563 78 405 173 2115 1966 25 78 6 632 7 23
0 66 512 1314 133 313 1627 904 206 403 207 51 344 52 9
24 1 1143 6 74 7 321 542 1765 6 441 41 928 7 15
24 10 244 338 206 299 275 6 70 7 349 6 940 7 15
24 1 1311 6 98 7 208 119 6 372 1553 7 149 336 23
24 17 453 6 2136 7 542 6 279 41 7 1537 6 171 500
0 1 1078 316 804 126 25 1344 6 444 7 638 710 6 344
0 10 961 370 614 119 358 6 479 7 91 21 864 4 23
0 1 1030 548 5 140 770 6 98 7 83 6 974 7 15
0 17 6 1731 7 535 1544 78 6 1350 7 1537 188 6 74
24 1 539 255 180 6 1457 7 43 608 60 6 940 7 23
24 10 253 501 6 1002 7 83 89 84 6 705 41 7 9
16 17 278 821 6 70 7 154 6 326 7 1331 109 145 15
24 17 357 624 397 91 435 156 152 6 413 7 91 336 15
0 10 1346 206 1783 6 70 7 71 6 526 7 109 512 15
16 10 478 168 907 46 6 1080 7 25 1790 724 25 60 23
0 17 6 2365 7 806 119 83 958 6 320 7 21 359 23
24 17 313 1243 535 6 130 7 605 60 6 1658 7 96 15
0 66 1605 145 6 70 7 717 349 6 108 1028 7 724 23
0 17 164 1311 6 70 7 101 4 6 130 7 208 6 344
16 10 6 1467 7 1825 78 6 74 7 83 949 6 441 7
0 66 690 204 255 490 1311 1441 6 70 7 102 6 160 247
47 460 666 686 809 61 109 179 4 51 272 52 838 221 65
0 17 163 206 535 6 74 7 605 4 315 6 70 7 15
16 1 750 730 20 83 270 6 681 7 96 152 6 32 372
0 17 347 208 485 594 152 89 244 6 851 7 208 446 23
24 10 581 143 172 21 53 1331 828 6 272 213 130 7 15
16 10 325 109 4 206 61 196 275 83 6 70 7 91 9
0 10 501 878 240 13 6 130 7 1348 358 6 247 7 23
0 10 6 2026 7 28 321 200 6 604 413 577 344 7 9
16 66 1143 354 101 19 6 705 928 7 2114 295 451 6 74
16 17 1083 878 1121 60 417 6 819 7 329 6 167 7 9
24 66 539 878 178 401 6 632 7 358 6 367 7 535 15
0 10 938 208 126 83 121 6 74 488 130 7 878 772 15
0 17 907 255 6 531 7 102 710 154 1335 6 812 7 23
16 17 3 133 6 130 7 5 207 109 6 701 7 338 9
0 1 1776 6 1443 7 154 6 711 7 25 109 164 6 74
0 66 473 196 1243 910 69 6 1196 7 25 336 40 387 15
24 66 187 336 1783 195 4 405 194 197 325 165 43 6 413
0 1 164 313 1637 398 6 117 7 916 6 344 7 43 23
0 17 1311 901 83 13 152 6 984 7 364 6 577 7 15
16 66 401 702 397 123 314 938 85 6 304 344 1094 7 23
0 66 109 549 140 537 516 359 204 255 102 169 6 32 705
24 1 6 130 7 102 123 288 6 171 130 673 7 499 15
0 66 583 1143 6 939 7 609 163 6 1775 7 216 4 9
24 66 411 910 229 83 549 599 6 87 7 270 6 320 829
16 17 695 255 417 614 2261 583 6 1909 812 7 643 603 23
0 1 338 417 109 1311 952 453 6 130 70 7 906 25 15
0 66 431 521 6 822 70 7 1469 109 6 859 7 30 23
0 10 6 130 7 435 172 82 6 777 7 109 6 32 7
0 17 490 736 165 6 74 7 33 6 434 1268 7 843 15
0 10 626 249 732 523 249 409 6 479 7 63 6 723 7
0 66 21 938 710 6 939 7 872 165 1272 109 6 441 7
16 17 164 6 74 7 483 594 349 6 1127 344 500 7 9
24 1 57 431 6 74 7 84 83 6 366 344 7 720 23
24 10 612 145 347 102 390 349 6 75 7 982 6 212 1333
24 10 78 1223 999 183 6 74 79 7 339 261 96 389 23
24 66 387 446 332 359 178 358 6 1196 7 25 91 180 15
0 1 6 70 7 154 6 1604 7 153 4 2176 6 681 7
24 10 295 338 387 4 113 6 70 7 1469 4 6 74 7
16 17 1355 238 101 6 117 7 53 6 247 130 406 7 9
0 1 565 1143 910 530 949 109 6 434 7 210 6 647 7
24 1 417 313 1834 2408 20 6 112 174 7 1081 653 6 74
0 10 865 6 74 7 19 91 349 92 6 272 7 21 23
0 66 1232 209 56 6 2557 7 12 91 230 6 1821 7 23
0 66 164 307 133 59 40 6 344 7 630 25 405 452 9
24 10 687 523 6 74 7 13 512 6 322 7 83 626 23
24 1 2103 1637 25 501 736 60 6 70 7 749 6 98 130
24 17 307 115 204 208 168 6 223 367 7 91 6 343 622
16 10 25 89 152 478 359 83 858 6 400 74 498 7 9
16 10 6 1497 7 101 638 200 53 937 6 438 7 249 23
24 1 6 74 7 710 717 6 1146 1046 7 200 6 577 7
0 1 1208 56 1311 1063 178 210 84 6 304 7 91 204 9
24 1 278 674 6 70 7 349 301 172 6 815 7 83 15
16 1 478 537 21 750 172 6 438 7 25 336 6 400 344
24 624 19 126 624 6 479 74 7 1147 6 74 7 409 23
0 10 1783 6 74 7 169 349 6 272 1057 344 7 256 15
0 17 206 313 450 1330 256 938 269 6 94 366 7 163 15
16 10 564 602 427 109 4 6 1283 7 145 456 6 32 7
0 6 1632 7 1986 443 878 183 878 730 91 6 984 7 9
16 17 206 878 736 91 512 275 666 1121 216 83 6 1292 344
24 66 656 89 429 156 6 1046 7 25 209 6 74 7 23
0 1 165 187 338 4 405 676 206 6 70 7 1093 278 9
0 10 666 315 206 43 6 130 7 349 376 6 130 7 9
0 10 2015 245 312 901 153 258 91 139 323 6 517 7 23
0 10 56 403 40 61 691 8 6 79 70 7 2170 25 9
16 10 1133 315 6 667 7 43 151 25 6 171 7 60 23
47 738 464 131 52 4 278 460 2131 2125 460 403 405 571 65
24 66 403 145 25 1321 276 216 6 70 7 216 997 5 15
0 10 33 6 74 7 168 200 6 171 1856 7 225 206 23
16 66 549 535 255 191 194 43 2590 2114 2133 4 6 37 7
16 10 26 878 255 283 313 276 275 736 43 6 1316 94 681
24 10 3 60 187 1311 216 1066 6 918 7 2131 6 441 7
16 66 1056 537 91 493 478 6 94 7 724 6 130 7 23
16 66 1177 4 315 6 74 42 70 7 2170 1276 25 6 130
0 1 6 528 978 130 7 329 295 109 6 870 7 63 23
24 1 687 195 882 216 13 277 315 676 206 4 6 632 70
16 10 1297 1624 140 1243 1001 338 398 6 974 7 736 206 23
0 1 1311 1081 670 29 21 278 478 6 711 859 41 7 9
47 49 727 51 959 52 109 451 398 149 976 51 2116 52 65
24 10 394 453 1783 610 1343 25 6 567 70 7 769 6 577
47 862 1140 649 78 361 646 25 194 48 461 51 386 344 74
0 1 674 255 574 478 6 577 7 60 25 4 253 6 344
0 1 943 123 83 249 21 269 200 6 372 130 824 7 9
16 17 878 506 258 624 21 542 6 1876 2267 786 7 119 23
0 66 4 198 187 431 1834 676 60 6 117 7 505 4 23
0 17 398 878 183 137 5 276 4 44 6 70 7 29 15
0 17 301 109 182 1116 6 117 7 216 376 453 6 1488 974
16 10 203 182 540 201 21 1148 6 42 7 879 102 6 413
24 1 109 387 535 501 6 70 7 332 91 6 959 7 23
0 17 961 4 466 164 1063 405 6 117 7 2127 1575 6 74
16 10 197 394 1343 6 167 7 329 2133 6 130 7 43 9
16 66 394 60 6 74 7 1056 208 21 879 82 21 6 344
24 66 2103 1637 4 88 6 42 7 613 25 6 517 223 344
16 66 768 19 6 130 7 156 172 6 37 74 1092 7 15
16 10 109 113 253 6 130 7 1056 269 6 434 7 941 15
16 66 89 390 624 6 87 7 83 133 2562 1402 262 25 23
47 1165 1076 646 510 4 51 74 52 403 51 2365 834 52 65
16 10 25 163 1587 721 6 70 7 349 6 372 7 329 9
16 17 6 74 7 750 516 21 1078 210 6 786 284 7 23
16 1 5 478 390 6 74 352 7 536 6 517 808 7 9
0 6 1258 7 2491 6 379 7 83 6 2175 7 60 924 15
16 17 165 109 1346 1343 4 206 6 712 70 7 513 164 23
16 17 612 89 446 101 359 30 6 659 130 7 268 83 23
0 17 6 1607 7 901 1041 1179 721 115 154 814 6 212 681
24 17 6 130 7 27 82 18 270 594 6 74 328 7 23
24 1 674 6 74 7 493 537 6 352 7 82 89 6 247
0 10 466 401 535 6 1098 7 1995 6 41 7 986 6 577
0 1 1083 2103 25 40 4 63 6 70 7 769 6 32 130
24 1 1083 336 83 6 130 7 276 296 4 190 4 25 15
47 164 198 4 40 666 277 51 344 52 25 51 130 52 65
24 66 198 78 21 313 2568 6 70 7 513 60 6 441 74
24 1 473 1031 21 6 984 7 703 721 6 940 7 249 23
47 261 109 4 1346 207 60 51 344 52 1033 51 130 52 65
16 10 501 145 878 215 736 4 6 70 7 255 6 723 7
24 163 1179 20 85 599 6 479 851 7 119 1185 4 1215 23
24 10 1209 3 901 299 633 21 63 60 608 501 216 6 74
0 1 6 939 7 938 29 30 6 1502 7 1331 312 537 23
0 10 67 410 102 85 6 70 7 211 6 2231 488 7 9
16 1 901 535 6 400 7 25 21 452 4 261 6 1488 7
0 1 150 878 901 1400 275 5 6 130 7 196 40 6 577
16 17 158 187 153 1143 314 139 399 6 1368 41 859 7 23
16 66 398 690 204 255 6 808 7 123 624 6 812 7 23
0 66 4 1103 315 4 197 109 6 74 7 821 982 6 744
0 10 1 6 212 7 208 401 333 6 32 7 83 6 130
16 10 1185 6 1146 7 766 878 6 1283 7 43 4 253 23
0 66 180 6 1444 7 203 60 6 851 7 1591 609 77 23
16 66 431 847 250 156 21 624 359 6 74 7 703 4 23
24 17 206 1311 182 481 6 130 7 27 12 6 129 7 23
0 17 961 2103 610 329 4 6 130 7 605 60 253 901 23
16 17 473 25 262 6 70 7 96 19 25 6 74 7 15
16 66 1311 909 78 43 207 25 6 41 7 986 6 136 7
0 17 1243 535 490 573 6 130 7 576 6 438 960 7 15
24 17 398 165 466 1244 61 91 6 70 7 560 6 160 675
47 976 1182 645 219 685 50 51 815 344 52 133 48 2050 65
0 10 141 158 429 200 6 1551 7 1313 67 435 6 37 1196
0 10 451 336 476 201 21 866 6 32 7 96 4 6 74
47 191 261 4 109 51 98 52 4 862 51 991 52 253 65
16 1 431 695 535 6 70 7 405 109 6 130 7 405 23
0 313 678 6 130 7 201 153 6 681 74 1473 344 7 23
24 10 141 370 204 401 245 82 25 6 531 7 1148 6 622
24 10 943 287 560 19 6 1242 7 649 6 444 7 91 15
47 460 261 465 50 1068 51 723 52 261 278 740 405 644 65
0 10 1041 238 732 550 30 6 344 41 531 7 949 6 344
0 66 408 429 85 84 188 198 119 703 6 320 335 7 9
16 17 6 74 7 178 614 203 1311 311 602 887 6 37 7
24 66 11 13 765 530 494 6 322 7 703 478 6 98 7
0 66 398 191 466 207 206 178 329 6 70 7 1102 60 23
0 1 201 710 314 535 486 6 578 7 60 2098 116 6 177
0 10 194 403 25 1103 313 405 5 676 666 6 384 7 15
0 1 295 336 1103 6 70 7 861 4 6 667 70 7 15
16 1 1208 466 1624 6 322 7 4 6 130 7 60 45 2049
0 66 6 379 7 321 314 537 21 910 152 6 37 7 23
0 17 512 325 163 6 70 7 314 6 41 7 154 6 723
24 66 1083 431 6 130 7 309 6 74 7 594 6 812 344
47 145 163 51 2245 52 188 262 1183 51 41 52 1033 405 65
16 66 466 6 379 7 1121 25 6 70 7 405 6 160 7
24 66 165 295 4 614 1063 63 25 1102 63 6 37 344 712
